experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	ATAC-seq	ENCSR304ZDQ	['ENCFF697GRX', 'ENCFF471KCR']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF719MMH']	['https://www.encodeproject.org/files/ENCFF719MMH/@@download/ENCFF719MMH.bed.gz']	['48db02ace0d477881b15d02b1a601eea']	[{}]	['ENCFF952RLE']	['https://www.encodeproject.org/files/ENCFF952RLE/@@download/ENCFF952RLE.bam']	['261ac66a0584a6024c640c78d167cb5a']	[{}]	['ENCFF589DFL']	['https://www.encodeproject.org/files/ENCFF589DFL/@@download/ENCFF589DFL.bam']	['448d37aff0a92a77e7650a9463f9e2fb']	[{}]
NNNN	ATAC-seq	ENCSR604YEQ	['ENCFF951VIE', 'ENCFF807RWI']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF354WTG']	['https://www.encodeproject.org/files/ENCFF354WTG/@@download/ENCFF354WTG.bed.gz']	['11ecd3a28fd6a71193c2b81fb6708c26']	[{}]	['ENCFF205DAV']	['https://www.encodeproject.org/files/ENCFF205DAV/@@download/ENCFF205DAV.bam']	['1b204837f0639219c6bde864a3e6b5b0']	[{}]	['ENCFF079OKV']	['https://www.encodeproject.org/files/ENCFF079OKV/@@download/ENCFF079OKV.bam']	['e39262832afac99d3ae5e436abca0fb3']	[{}]
NNNN	ATAC-seq	ENCSR425WQW	['ENCFF794LFB', 'ENCFF263WTC']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF968BIR']	['https://www.encodeproject.org/files/ENCFF968BIR/@@download/ENCFF968BIR.bed.gz']	['ae7c1ec96c47955d589874034268c840']	[{}]	['ENCFF360TDZ']	['https://www.encodeproject.org/files/ENCFF360TDZ/@@download/ENCFF360TDZ.bam']	['7be99e2eb0fa0ef9fc2df83f1692f327']	[{}]	['ENCFF668HHR']	['https://www.encodeproject.org/files/ENCFF668HHR/@@download/ENCFF668HHR.bam']	['ac2262710ccb04a22855dd7b1a1be7bf']	[{}]
NNNN	ATAC-seq	ENCSR960KGO	['ENCFF539RPL', 'ENCFF555KMW']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF610VJM']	['https://www.encodeproject.org/files/ENCFF610VJM/@@download/ENCFF610VJM.bed.gz']	['a0b88c4762fab812b38e3562b4fde83f']	[{}]	['ENCFF848VEE']	['https://www.encodeproject.org/files/ENCFF848VEE/@@download/ENCFF848VEE.bam']	['b624791a70b793e049b8cbed71cf3631']	[{}]	['ENCFF797EAL']	['https://www.encodeproject.org/files/ENCFF797EAL/@@download/ENCFF797EAL.bam']	['a47d0caf3fd8091ea9d0cd34af6b64f5']	[{}]
NNNN	ATAC-seq	ENCSR833ACP	['ENCFF550PYK', 'ENCFF090GIT']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF304LHI']	['https://www.encodeproject.org/files/ENCFF304LHI/@@download/ENCFF304LHI.bed.gz']	['06115dd1060270e500eea08988653344']	[{}]	['ENCFF395GVH']	['https://www.encodeproject.org/files/ENCFF395GVH/@@download/ENCFF395GVH.bam']	['b8f033bdc6b549b7d930b76c6e24807e']	[{}]	['ENCFF925NDY']	['https://www.encodeproject.org/files/ENCFF925NDY/@@download/ENCFF925NDY.bam']	['f5f8481c57b227902eb2a0f7b259bdf7']	[{}]
NNNN	ATAC-seq	ENCSR000RBT	['ENCFF267XLH', 'ENCFF690FIK']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF430IAA']	['https://www.encodeproject.org/files/ENCFF430IAA/@@download/ENCFF430IAA.bed.gz']	['fe417e60cf044f1499c6eae2feab3198']	[{}]	['ENCFF218DKB']	['https://www.encodeproject.org/files/ENCFF218DKB/@@download/ENCFF218DKB.bam']	['9238bcd7094e95ec6c8d4c417d52a57a']	[{}]	['ENCFF009NCL']	['https://www.encodeproject.org/files/ENCFF009NCL/@@download/ENCFF009NCL.bam']	['d277ed4a324e8fd0b0dd71e8e1564fe4']	[{}]
NNNN	ATAC-seq	ENCSR854ZBA	['ENCFF726MBY', 'ENCFF069NWJ']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF117XXG']	['https://www.encodeproject.org/files/ENCFF117XXG/@@download/ENCFF117XXG.bed.gz']	['3dfdba48a3cb8f1fdec1a4f63154e24e']	[{}]	['ENCFF945GVM']	['https://www.encodeproject.org/files/ENCFF945GVM/@@download/ENCFF945GVM.bam']	['03f348545684d5101e3c8b90972a2559']	[{}]	['ENCFF720BLR']	['https://www.encodeproject.org/files/ENCFF720BLR/@@download/ENCFF720BLR.bam']	['9f3be2a35c75c9b7b0f73290883b1591']	[{}]
NNNN	ATAC-seq	ENCSR315QWI	['ENCFF800ALS', 'ENCFF607PDX']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF529WCI']	['https://www.encodeproject.org/files/ENCFF529WCI/@@download/ENCFF529WCI.bed.gz']	['6b4cbd38b8e35db7e1a1c088cb9bbcfd']	[{}]	['ENCFF185MTG']	['https://www.encodeproject.org/files/ENCFF185MTG/@@download/ENCFF185MTG.bam']	['87600a440dd6562336836cf6b69e951b']	[{}]	['ENCFF687END']	['https://www.encodeproject.org/files/ENCFF687END/@@download/ENCFF687END.bam']	['b6b300599a8cdb317ebbd757ab200746']	[{}]
NNNN	ATAC-seq	ENCSR372IGW	['ENCFF833UQC', 'ENCFF834CXM']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF518QUX']	['https://www.encodeproject.org/files/ENCFF518QUX/@@download/ENCFF518QUX.bed.gz']	['d78e64fb7898028572033d6f9d253d17']	[{}]	['ENCFF822KSH']	['https://www.encodeproject.org/files/ENCFF822KSH/@@download/ENCFF822KSH.bam']	['8b62150b415fd644c776070259ae82b3']	[{}]	['ENCFF668FJU']	['https://www.encodeproject.org/files/ENCFF668FJU/@@download/ENCFF668FJU.bam']	['ff6a5b50ee18e209238a714caee6897d']	[{}]
NNNN	ATAC-seq	ENCSR011NJP	['ENCFF376ERD', 'ENCFF878YWB']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF824HVH']	['https://www.encodeproject.org/files/ENCFF824HVH/@@download/ENCFF824HVH.bed.gz']	['8777b7eb85134886001123a8df6b6a69']	[{}]	['ENCFF359VPI']	['https://www.encodeproject.org/files/ENCFF359VPI/@@download/ENCFF359VPI.bam']	['e06dfa4af0555dc59d514300969d5bcb']	[{}]	['ENCFF283UHH']	['https://www.encodeproject.org/files/ENCFF283UHH/@@download/ENCFF283UHH.bam']	['58b2103ecaedd5c3b80c125cca3a5d4f']	[{}]
NNNN	ATAC-seq	ENCSR231BZU	['ENCFF577NJG', 'ENCFF617QIY']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF568ADF']	['https://www.encodeproject.org/files/ENCFF568ADF/@@download/ENCFF568ADF.bed.gz']	['265cbc4feca24de1781ffa1813f3269c']	[{}]	['ENCFF139XLG']	['https://www.encodeproject.org/files/ENCFF139XLG/@@download/ENCFF139XLG.bam']	['24c93e356060b2db4add4b32b30ca056']	[{}]	['ENCFF342KIA']	['https://www.encodeproject.org/files/ENCFF342KIA/@@download/ENCFF342KIA.bam']	['04124dcb69f15d6653a433194c78db2b']	[{}]
NNNN	ATAC-seq	ENCSR615YIL	['ENCFF389DXE', 'ENCFF085YVQ']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF045HAH']	['https://www.encodeproject.org/files/ENCFF045HAH/@@download/ENCFF045HAH.bed.gz']	['f859f36c301f32a5224d599b4bcd3a89']	[{}]	['ENCFF004PEM']	['https://www.encodeproject.org/files/ENCFF004PEM/@@download/ENCFF004PEM.bam']	['32fb0b81bdf30f2cfe712a1753067a6f']	[{}]	['ENCFF231YYD']	['https://www.encodeproject.org/files/ENCFF231YYD/@@download/ENCFF231YYD.bam']	['fd3bce3af2537a89518fb233b56f9abb']	[{}]
NNNN	ATAC-seq	ENCSR637MUF	['ENCFF428UDM', 'ENCFF766JSU']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF840HAH']	['https://www.encodeproject.org/files/ENCFF840HAH/@@download/ENCFF840HAH.bed.gz']	['2a0a0d0cecad3d3c90d3b53347b0a102']	[{}]	['ENCFF408OZG']	['https://www.encodeproject.org/files/ENCFF408OZG/@@download/ENCFF408OZG.bam']	['6d4f4b53851c6c75c8daa47498c7145d']	[{}]	['ENCFF237APZ']	['https://www.encodeproject.org/files/ENCFF237APZ/@@download/ENCFF237APZ.bam']	['42a4544e66bb7b7fab851d4b9d8c4ec7']	[{}]
NNNN	ATAC-seq	ENCSR917WJS	['ENCFF914WXE', 'ENCFF344YVS']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF983UBQ']	['https://www.encodeproject.org/files/ENCFF983UBQ/@@download/ENCFF983UBQ.bed.gz']	['4113cf8082b351038df196dee5c87776']	[{}]	['ENCFF939ZCK']	['https://www.encodeproject.org/files/ENCFF939ZCK/@@download/ENCFF939ZCK.bam']	['78c827396820c58d9f80e26abf64ee81']	[{}]	['ENCFF572IWC']	['https://www.encodeproject.org/files/ENCFF572IWC/@@download/ENCFF572IWC.bam']	['ea9fa1b8e95dcf7be3543af93120e557']	[{}]
NNNN	ATAC-seq	ENCSR821QHC	['ENCFF646DYR', 'ENCFF024YWL']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF731ZCZ']	['https://www.encodeproject.org/files/ENCFF731ZCZ/@@download/ENCFF731ZCZ.bed.gz']	['ca2a70c3b21c0af4dcb2a03784fbf4b1']	[{}]	['ENCFF887ZBB']	['https://www.encodeproject.org/files/ENCFF887ZBB/@@download/ENCFF887ZBB.bam']	['e2feb21a3226604e8ec12c1d5e392ac3']	[{}]	['ENCFF705PBQ']	['https://www.encodeproject.org/files/ENCFF705PBQ/@@download/ENCFF705PBQ.bam']	['4d4e6827add661e394804f575041cd34']	[{}]
NNNN	ATAC-seq	ENCSR528YDD	['ENCFF465ZGZ', 'ENCFF985SMN']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF806ZOU']	['https://www.encodeproject.org/files/ENCFF806ZOU/@@download/ENCFF806ZOU.bed.gz']	['78065d2c6a3ea9a9170b030e95458fc9']	[{}]	['ENCFF303PFT']	['https://www.encodeproject.org/files/ENCFF303PFT/@@download/ENCFF303PFT.bam']	['fcf41c0ecb498a09ec5b921f7f13dc3e']	[{}]	['ENCFF848NBQ']	['https://www.encodeproject.org/files/ENCFF848NBQ/@@download/ENCFF848NBQ.bam']	['69ea343d3ed728e00efccd52c37afd6b']	[{}]
NNNN	ATAC-seq	ENCSR312UCH	['ENCFF104PTG', 'ENCFF999YSU']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF215TCL']	['https://www.encodeproject.org/files/ENCFF215TCL/@@download/ENCFF215TCL.bed.gz']	['92250b6502bf08a97b40e8dbf22c3b44']	[{}]	['ENCFF123IWQ']	['https://www.encodeproject.org/files/ENCFF123IWQ/@@download/ENCFF123IWQ.bam']	['7f0722ac33be84c28ce5cfbc23b504e4']	[{}]	['ENCFF603MOL']	['https://www.encodeproject.org/files/ENCFF603MOL/@@download/ENCFF603MOL.bam']	['95519f4b652c60947be8060a030e295d']	[{}]
NNNN	ATAC-seq	ENCSR024WOD	['ENCFF864DDF', 'ENCFF519IJZ']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF482YHK']	['https://www.encodeproject.org/files/ENCFF482YHK/@@download/ENCFF482YHK.bed.gz']	['0f69061fffcff880e65f8b95d1919533']	[{}]	['ENCFF703OYZ']	['https://www.encodeproject.org/files/ENCFF703OYZ/@@download/ENCFF703OYZ.bam']	['859d5d8c80352dbd7e9101766631ffb2']	[{}]	['ENCFF373DIW']	['https://www.encodeproject.org/files/ENCFF373DIW/@@download/ENCFF373DIW.bam']	['349b4f96679fce3236912d5141b54fa5']	[{}]
NNNN	ATAC-seq	ENCSR635CAC	['ENCFF455WLI', 'ENCFF052RQB']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF837IEL']	['https://www.encodeproject.org/files/ENCFF837IEL/@@download/ENCFF837IEL.bed.gz']	['58bb4d758149716ef65b1193f693663f']	[{}]	['ENCFF019AET']	['https://www.encodeproject.org/files/ENCFF019AET/@@download/ENCFF019AET.bam']	['e430b2e7e92b8a57ef4fec593eefb4db']	[{}]	['ENCFF152BRZ']	['https://www.encodeproject.org/files/ENCFF152BRZ/@@download/ENCFF152BRZ.bam']	['d2e0bd5f7cfefcab0e800ae8a0532e08']	[{}]
NNNN	ATAC-seq	ENCSR545UJP	['ENCFF380IAO', 'ENCFF658WUA']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF706APW']	['https://www.encodeproject.org/files/ENCFF706APW/@@download/ENCFF706APW.bed.gz']	['5c912918d45cba84fe2350dad4f030b4']	[{}]	['ENCFF612AHV']	['https://www.encodeproject.org/files/ENCFF612AHV/@@download/ENCFF612AHV.bam']	['be39c9dfe17fe88e4f3f64ef0e25e8c3']	[{}]	['ENCFF112PVN']	['https://www.encodeproject.org/files/ENCFF112PVN/@@download/ENCFF112PVN.bam']	['c9e83a8f167a7c0549da49e19e13e9e5']	[{}]
NNNN	ATAC-seq	ENCSR775KMA	['ENCFF495RZG', 'ENCFF540EZZ']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF089LSF']	['https://www.encodeproject.org/files/ENCFF089LSF/@@download/ENCFF089LSF.bed.gz']	['dabdc1bc6225436dbf36d43da3d2c1e1']	[{}]	['ENCFF272MLO']	['https://www.encodeproject.org/files/ENCFF272MLO/@@download/ENCFF272MLO.bam']	['0aa49c2478b53cf2695eb28a634edc75']	[{}]	['ENCFF880NEB']	['https://www.encodeproject.org/files/ENCFF880NEB/@@download/ENCFF880NEB.bam']	['d9b509090feb46c419151935e83b395b']	[{}]
NNNN	ATAC-seq	ENCSR803FKU	['ENCFF013DXQ', 'ENCFF473SZG']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF314YTZ']	['https://www.encodeproject.org/files/ENCFF314YTZ/@@download/ENCFF314YTZ.bed.gz']	['b02c4d2d62fd79be8fbc27929646d229']	[{}]	['ENCFF458INJ']	['https://www.encodeproject.org/files/ENCFF458INJ/@@download/ENCFF458INJ.bam']	['be438f86553638b2ad6e3f597ff60c7f']	[{}]	['ENCFF183NZM']	['https://www.encodeproject.org/files/ENCFF183NZM/@@download/ENCFF183NZM.bam']	['fb67837dc5e96b5d2cc2fb7fd1962350']	[{}]
NNNN	ATAC-seq	ENCSR174SUM	['ENCFF488FTX', 'ENCFF838VOL', 'ENCFF548PUT', 'ENCFF877MEK']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF049DNM']	['https://www.encodeproject.org/files/ENCFF049DNM/@@download/ENCFF049DNM.bed.gz']	['45dc681b2e375b85841ea2d304f235ab']	[{}]	['ENCFF378CJV', 'ENCFF291FJN']	['https://www.encodeproject.org/files/ENCFF378CJV/@@download/ENCFF378CJV.bam', 'https://www.encodeproject.org/files/ENCFF291FJN/@@download/ENCFF291FJN.bam']	['27de83dd7df887047af243c42ab6f7fd', 'a1d00d9e9dc63f482c1ebcf753f22edf']	[{}, {}]	['ENCFF914JEV', 'ENCFF354BOL']	['https://www.encodeproject.org/files/ENCFF914JEV/@@download/ENCFF914JEV.bam', 'https://www.encodeproject.org/files/ENCFF354BOL/@@download/ENCFF354BOL.bam']	['d26c7485402b128bbceb22e6488e22e4', '7434a18d3634a14d755eae810cae67f8']	[{}, {}]
NNNN	ATAC-seq	ENCSR452COS	['ENCFF639KZI', 'ENCFF033PKY', 'ENCFF492ZOQ', 'ENCFF030CXE']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF685MCV']	['https://www.encodeproject.org/files/ENCFF685MCV/@@download/ENCFF685MCV.bed.gz']	['6b5b0afb9ce986cc04ae84b4ec2371da']	[{}]	['ENCFF898QLY', 'ENCFF292IVN']	['https://www.encodeproject.org/files/ENCFF898QLY/@@download/ENCFF898QLY.bam', 'https://www.encodeproject.org/files/ENCFF292IVN/@@download/ENCFF292IVN.bam']	['db96b13299843c4144a018eef35b9150', 'd3322b57fcde6b945c8d4a60d16f5fa0']	[{}, {}]	['ENCFF738VXT', 'ENCFF263BUK']	['https://www.encodeproject.org/files/ENCFF738VXT/@@download/ENCFF738VXT.bam', 'https://www.encodeproject.org/files/ENCFF263BUK/@@download/ENCFF263BUK.bam']	['ea853aa9462c6b5cb2d29a055e1ed638', 'f0e14b927e74b710f11ab7fe43e9c7bc']	[{}, {}]
NNNN	ATAC-seq	ENCSR326ESM	['ENCFF898ZZB', 'ENCFF861ODJ']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF354VIQ']	['https://www.encodeproject.org/files/ENCFF354VIQ/@@download/ENCFF354VIQ.bed.gz']	['ec3f5eb13f8cab09365dd8c192528876']	[{}]	['ENCFF883OSM']	['https://www.encodeproject.org/files/ENCFF883OSM/@@download/ENCFF883OSM.bam']	['27cb1e6a1764cfc67a4fa1ceb4927051']	[{}]	['ENCFF900VQM']	['https://www.encodeproject.org/files/ENCFF900VQM/@@download/ENCFF900VQM.bam']	['74aeed1e89affc4b2d0ebc38d9874579']	[{}]
NNNN	ATAC-seq	ENCSR653VSR	['ENCFF853FDB', 'ENCFF475AZD', 'ENCFF711IZN', 'ENCFF622FNK']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF182JHG']	['https://www.encodeproject.org/files/ENCFF182JHG/@@download/ENCFF182JHG.bed.gz']	['53013dc7dacb0e61b095b0a15a580ab0']	[{}]	['ENCFF871BSJ', 'ENCFF850HPR']	['https://www.encodeproject.org/files/ENCFF871BSJ/@@download/ENCFF871BSJ.bam', 'https://www.encodeproject.org/files/ENCFF850HPR/@@download/ENCFF850HPR.bam']	['d39bf11fdba0d782108c1359d6cfcc22', 'f46e50fa8625ba39a0cfce29effee748']	[{}, {}]	['ENCFF070YLW', 'ENCFF990FRL']	['https://www.encodeproject.org/files/ENCFF070YLW/@@download/ENCFF070YLW.bam', 'https://www.encodeproject.org/files/ENCFF990FRL/@@download/ENCFF990FRL.bam']	['fedf542eaf0c21877be383bbf7d4de6d', '141e82274692123dc5fb9f4c59a1a27f']	[{}, {}]
NNNN	ATAC-seq	ENCSR504OUW	['ENCFF600BYW', 'ENCFF816DNN']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF754GUE']	['https://www.encodeproject.org/files/ENCFF754GUE/@@download/ENCFF754GUE.bed.gz']	['4bc3da42fa6e6fffd18f84c5112eabb9']	[{}]	['ENCFF741EPO']	['https://www.encodeproject.org/files/ENCFF741EPO/@@download/ENCFF741EPO.bam']	['df8e9c7a466ea573e44e2931670e07bf']	[{}]	['ENCFF205TSU']	['https://www.encodeproject.org/files/ENCFF205TSU/@@download/ENCFF205TSU.bam']	['7f6d82099dfdd6e1f0acbe324afe253f']	[{}]
NNNN	ATAC-seq	ENCSR477YSU	['ENCFF470MRQ', 'ENCFF995RMB']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF026XCY']	['https://www.encodeproject.org/files/ENCFF026XCY/@@download/ENCFF026XCY.bed.gz']	['b630a15821d9a543b43e9c0c70b5b7bc']	[{}]	['ENCFF347QHT']	['https://www.encodeproject.org/files/ENCFF347QHT/@@download/ENCFF347QHT.bam']	['6b8a8c0734b4fe65bfa86204d81b2d7d']	[{}]	['ENCFF263HZG']	['https://www.encodeproject.org/files/ENCFF263HZG/@@download/ENCFF263HZG.bam']	['4b9d4e9386f6e9f3b392186afd7674f1']	[{}]
NNNN	ATAC-seq	ENCSR628PLS	['ENCFF438MGD', 'ENCFF937UCH']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF439KAX']	['https://www.encodeproject.org/files/ENCFF439KAX/@@download/ENCFF439KAX.bed.gz']	['ae2ddca24d76abefecc12d2f2bb1e17d']	[{}]	['ENCFF396CCK']	['https://www.encodeproject.org/files/ENCFF396CCK/@@download/ENCFF396CCK.bam']	['e242f087874299068ac037b5101b5b49']	[{}]	['ENCFF419NNO']	['https://www.encodeproject.org/files/ENCFF419NNO/@@download/ENCFF419NNO.bam']	['e21b43e2f908796c2f99d70431041424']	[{}]
NNNN	ATAC-seq	ENCSR839UOB	['ENCFF067BSD', 'ENCFF123HKL']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF831FGS']	['https://www.encodeproject.org/files/ENCFF831FGS/@@download/ENCFF831FGS.bed.gz']	['6a87c7891d971da468a58910bfa24def']	[{}]	['ENCFF645DER']	['https://www.encodeproject.org/files/ENCFF645DER/@@download/ENCFF645DER.bam']	['40dee6b3abc2c10bc92662dbdb1947b4']	[{}]	['ENCFF170VVQ']	['https://www.encodeproject.org/files/ENCFF170VVQ/@@download/ENCFF170VVQ.bam']	['df4547a448cb6eed34c4f1ac0fa94dae']	[{}]
NNNN	ATAC-seq	ENCSR700HPA	['ENCFF103STN', 'ENCFF700QBV']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF647UDQ']	['https://www.encodeproject.org/files/ENCFF647UDQ/@@download/ENCFF647UDQ.bed.gz']	['ac13a52e3d21eaf1187b08f46305d271']	[{}]	['ENCFF605HNE']	['https://www.encodeproject.org/files/ENCFF605HNE/@@download/ENCFF605HNE.bam']	['5e7c8fbb102d71df19c85b091882abdc']	[{}]	['ENCFF617WPF']	['https://www.encodeproject.org/files/ENCFF617WPF/@@download/ENCFF617WPF.bam']	['afe244ce86f8c504a3239d88ad687bbc']	[{}]
NNNN	ATAC-seq	ENCSR512FHU	['ENCFF254NWV', 'ENCFF432KFP']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF283LXY']	['https://www.encodeproject.org/files/ENCFF283LXY/@@download/ENCFF283LXY.bed.gz']	['baac6361a9011e94db5f3c34eaa6cc71']	[{}]	['ENCFF851WGL']	['https://www.encodeproject.org/files/ENCFF851WGL/@@download/ENCFF851WGL.bam']	['f2c7bf6e4611555777acc2372b4dec58']	[{}]	['ENCFF949CVL']	['https://www.encodeproject.org/files/ENCFF949CVL/@@download/ENCFF949CVL.bam']	['63a27c8571cb80395f11fec5709b976f']	[{}]
NNNN	ATAC-seq	ENCSR509JPT	['ENCFF245XGH', 'ENCFF792COP']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF218UOX']	['https://www.encodeproject.org/files/ENCFF218UOX/@@download/ENCFF218UOX.bed.gz']	['8e8463f3bf7fa91ef7f924d1b89d9c97']	[{}]	['ENCFF744VXZ']	['https://www.encodeproject.org/files/ENCFF744VXZ/@@download/ENCFF744VXZ.bam']	['b92b331f0ae6251c4c4012d1710e0c50']	[{}]	['ENCFF476FIQ']	['https://www.encodeproject.org/files/ENCFF476FIQ/@@download/ENCFF476FIQ.bam']	['2c38fb9fc087b5e81c8506105a96e0b8']	[{}]
NNNN	ATAC-seq	ENCSR541KFY	['ENCFF638XYC', 'ENCFF364AQN', 'ENCFF129XQX', 'ENCFF016TLO']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF321VDH']	['https://www.encodeproject.org/files/ENCFF321VDH/@@download/ENCFF321VDH.bed.gz']	['f177e4e3c746b32a8d764f3f0fbef540']	[{}]	['ENCFF409GRT', 'ENCFF599PNS']	['https://www.encodeproject.org/files/ENCFF409GRT/@@download/ENCFF409GRT.bam', 'https://www.encodeproject.org/files/ENCFF599PNS/@@download/ENCFF599PNS.bam']	['6f3632274fd988531fe4a20a03024e33', '152f0b3aeec2668f3e936b5511965e8b']	[{}, {}]	['ENCFF240QKT', 'ENCFF127KFG']	['https://www.encodeproject.org/files/ENCFF240QKT/@@download/ENCFF240QKT.bam', 'https://www.encodeproject.org/files/ENCFF127KFG/@@download/ENCFF127KFG.bam']	['8633bae7b81d2551d94d39ace52e72f4', 'd7d632962031598ab62e676b97aade24']	[{}, {}]
NNNN	ATAC-seq	ENCSR419UYY	['ENCFF507JJS', 'ENCFF370JFP']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF915OAM']	['https://www.encodeproject.org/files/ENCFF915OAM/@@download/ENCFF915OAM.bed.gz']	['d3f34db061b4ebd4759b32bac088543c']	[{}]	['ENCFF149SVH']	['https://www.encodeproject.org/files/ENCFF149SVH/@@download/ENCFF149SVH.bam']	['0a86e21c0c13c761039de85a4fc35166']	[{}]	['ENCFF462RHM']	['https://www.encodeproject.org/files/ENCFF462RHM/@@download/ENCFF462RHM.bam']	['623a2a1a2cdb41565b8f2e3d81501acf']	[{}]
NNNN	ATAC-seq	ENCSR335JVB	['ENCFF951LZK', 'ENCFF957IGD']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF546KKI']	['https://www.encodeproject.org/files/ENCFF546KKI/@@download/ENCFF546KKI.bed.gz']	['e609decc41c465b9c8d6a3b1bb7f9471']	[{}]	['ENCFF625JRQ']	['https://www.encodeproject.org/files/ENCFF625JRQ/@@download/ENCFF625JRQ.bam']	['e625a44768155e8ec7673f836c33d349']	[{}]	['ENCFF301DFZ']	['https://www.encodeproject.org/files/ENCFF301DFZ/@@download/ENCFF301DFZ.bam']	['67325ceba10b19f26573823859d5bd93']	[{}]
NNNN	ATAC-seq	ENCSR621JYI	['ENCFF642GXW', 'ENCFF160VFY']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF061BAD']	['https://www.encodeproject.org/files/ENCFF061BAD/@@download/ENCFF061BAD.bed.gz']	['9b4492e441b5970c9a2277770c1cc535']	[{}]	['ENCFF050YNP']	['https://www.encodeproject.org/files/ENCFF050YNP/@@download/ENCFF050YNP.bam']	['987e59240142e21e0df0363a1bb821e0']	[{}]	['ENCFF056MAS']	['https://www.encodeproject.org/files/ENCFF056MAS/@@download/ENCFF056MAS.bam']	['3d22fccf967596fd65bec080d5e43524']	[{}]
NNNN	ATAC-seq	ENCSR470ZNM	['ENCFF825MNF', 'ENCFF551TMF']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF295IRG']	['https://www.encodeproject.org/files/ENCFF295IRG/@@download/ENCFF295IRG.bed.gz']	['a16ada64be65980c95dd71ed8e58b152']	[{}]	['ENCFF624NWB']	['https://www.encodeproject.org/files/ENCFF624NWB/@@download/ENCFF624NWB.bam']	['eb04ea98c86c6185e4faa0a88694aef2']	[{}]	['ENCFF207CZR']	['https://www.encodeproject.org/files/ENCFF207CZR/@@download/ENCFF207CZR.bam']	['fad12a3e0c2779cb5b98c4ec2004978d']	[{}]
NNNN	ATAC-seq	ENCSR040PBN	['ENCFF681NCS', 'ENCFF266IOL']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF359CMH']	['https://www.encodeproject.org/files/ENCFF359CMH/@@download/ENCFF359CMH.bed.gz']	['c849f77b1513b438cbe92d053536262a']	[{}]	['ENCFF754DHQ']	['https://www.encodeproject.org/files/ENCFF754DHQ/@@download/ENCFF754DHQ.bam']	['b4fc6e6035f54610f0b9238994da082b']	[{}]	['ENCFF479XDB']	['https://www.encodeproject.org/files/ENCFF479XDB/@@download/ENCFF479XDB.bam']	['148718145964b98468627c22c656f18b']	[{}]
