experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	DNase-seq	ENCSR616AEG	['ENCFF612EBF', 'ENCFF911IEK', 'ENCFF940KUZ', 'ENCFF080HTU']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF882JWI']	['https://www.encodeproject.org/files/ENCFF882JWI/@@download/ENCFF882JWI.bed.gz']	['107b08b486ff66d9d74c76d270b0b5f2']	[{}]	['ENCFF299WHS']	['https://www.encodeproject.org/files/ENCFF299WHS/@@download/ENCFF299WHS.bam']	['3313b1c5d02d78a1517261f6abfb3f6f']	[{}]	['ENCFF563PQP']	['https://www.encodeproject.org/files/ENCFF563PQP/@@download/ENCFF563PQP.bam']	['d96c672a6ad316fa95bbc7c2b15b1c2d']	[{}]
NNNN	DNase-seq	ENCSR217PZP	['ENCFF723LNZ', 'ENCFF264LIO']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF156CAM']	['https://www.encodeproject.org/files/ENCFF156CAM/@@download/ENCFF156CAM.bed.gz']	['5e0d47eaf260c0faf463c0535333b9fb']	[{}]	['ENCFF295IIG']	['https://www.encodeproject.org/files/ENCFF295IIG/@@download/ENCFF295IIG.bam']	['24c494fa1c3339f67aa01f5f60fb9e35']	[{}]	['ENCFF906TNE']	['https://www.encodeproject.org/files/ENCFF906TNE/@@download/ENCFF906TNE.bam']	['3a1036a1c8f6ec864b57f377a8b1e60f']	[{}]
NNNN	DNase-seq	ENCSR100OSB	['ENCFF121DFF', 'ENCFF704JQO', 'ENCFF770FUP', 'ENCFF861HUU']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF760FGA']	['https://www.encodeproject.org/files/ENCFF760FGA/@@download/ENCFF760FGA.bed.gz']	['c7e3f85e2367c4200d253e95f4290f1f']	[{}]	['ENCFF598HCH']	['https://www.encodeproject.org/files/ENCFF598HCH/@@download/ENCFF598HCH.bam']	['f6cd83538d2d3842b2b76c3a15f2d498']	[{}]	['ENCFF109IYW']	['https://www.encodeproject.org/files/ENCFF109IYW/@@download/ENCFF109IYW.bam']	['3479b50034f7e5f4a5a20661c71140e7']	[{}]
NNNN	DNase-seq	ENCSR798XLO	['ENCFF242FSZ', 'ENCFF457UTT', 'ENCFF697AAT', 'ENCFF814OML']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF115GAD']	['https://www.encodeproject.org/files/ENCFF115GAD/@@download/ENCFF115GAD.bed.gz']	['862b3483ea317bb0e52af025dc4fdfd2']	[{}]	['ENCFF212QJB']	['https://www.encodeproject.org/files/ENCFF212QJB/@@download/ENCFF212QJB.bam']	['7cc9ecba7a3b15e37992d71e6c27c291']	[{}]	['ENCFF072TLG']	['https://www.encodeproject.org/files/ENCFF072TLG/@@download/ENCFF072TLG.bam']	['08b87cd73288a0385fb3362af53842b4']	[{}]
NNNN	DNase-seq	ENCSR552TPH	['ENCFF736UVU', 'ENCFF078AVE']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF828FGS']	['https://www.encodeproject.org/files/ENCFF828FGS/@@download/ENCFF828FGS.bed.gz']	['77d99c01aff3998a06804a39f97e1ecc']	[{}]	['ENCFF205SSL']	['https://www.encodeproject.org/files/ENCFF205SSL/@@download/ENCFF205SSL.bam']	['fff2e378635aa78e8d3f2070ecec7213']	[{}]	['ENCFF558ELY']	['https://www.encodeproject.org/files/ENCFF558ELY/@@download/ENCFF558ELY.bam']	['3a348b3cff1bacee83347e7526aff483']	[{}]
NNNN	DNase-seq	ENCSR561ZLY	['ENCFF020TWV', 'ENCFF441MJA']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF039YOG']	['https://www.encodeproject.org/files/ENCFF039YOG/@@download/ENCFF039YOG.bed.gz']	['2c3d1ff373774d518b4263861748986d']	[{}]	['ENCFF593DLX']	['https://www.encodeproject.org/files/ENCFF593DLX/@@download/ENCFF593DLX.bam']	['2cd70368487491aa6af288ae496a4eba']	[{}]	['ENCFF201MUP']	['https://www.encodeproject.org/files/ENCFF201MUP/@@download/ENCFF201MUP.bam']	['ebf123934f9a613439710cccd81d6306']	[{}]
NNNN	DNase-seq	ENCSR298SDT	['ENCFF883ASJ', 'ENCFF212LHS', 'ENCFF330RYM', 'ENCFF656XAH', 'ENCFF784NQJ', 'ENCFF118QBT']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF218NMI']	['https://www.encodeproject.org/files/ENCFF218NMI/@@download/ENCFF218NMI.bed.gz']	['2885ada6baf28392c84c035fb672a9cd']	[{}]	['ENCFF477PJL']	['https://www.encodeproject.org/files/ENCFF477PJL/@@download/ENCFF477PJL.bam']	['117a68e275c29b5a8210a02cbc445f45']	[{}]	['ENCFF818DQZ']	['https://www.encodeproject.org/files/ENCFF818DQZ/@@download/ENCFF818DQZ.bam']	['c6501072a882dc7469268ac1542c064c']	[{}]
NNNN	DNase-seq	ENCSR811OUF	['ENCFF191KOG', 'ENCFF536XEO', 'ENCFF947OZD', 'ENCFF770MWJ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF750SYW']	['https://www.encodeproject.org/files/ENCFF750SYW/@@download/ENCFF750SYW.bed.gz']	['ed2e4fd74fa4de337c718a7e2bf22445']	[{}]	['ENCFF510KRD']	['https://www.encodeproject.org/files/ENCFF510KRD/@@download/ENCFF510KRD.bam']	['b53a20065ec0e14e91deae29cf8bf157']	[{}]	['ENCFF507QWT']	['https://www.encodeproject.org/files/ENCFF507QWT/@@download/ENCFF507QWT.bam']	['d00c381ba00381b51d91e1107f63763b']	[{}]
NNNN	DNase-seq	ENCSR999VDH	['ENCFF306BCB', 'ENCFF552NND', 'ENCFF112LOI', 'ENCFF559XAX', 'ENCFF477REW', 'ENCFF508VOI']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF539QAF']	['https://www.encodeproject.org/files/ENCFF539QAF/@@download/ENCFF539QAF.bed.gz']	['50f3eaa10942b031e50e0c330a44b4ab']	[{}]	['ENCFF254VRC']	['https://www.encodeproject.org/files/ENCFF254VRC/@@download/ENCFF254VRC.bam']	['b8d4cfd36636820af96f8f08968a2d03']	[{}]	['ENCFF456GDF']	['https://www.encodeproject.org/files/ENCFF456GDF/@@download/ENCFF456GDF.bam']	['5a23d32f1a6501c11e7b63d78f397755']	[{}]
NNNN	DNase-seq	ENCSR443YJP	['ENCFF680ACW', 'ENCFF117WIF', 'ENCFF313WCP', 'ENCFF248TQK', 'ENCFF912OPP', 'ENCFF629IGG', 'ENCFF755JWQ', 'ENCFF219VMQ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF776STX']	['https://www.encodeproject.org/files/ENCFF776STX/@@download/ENCFF776STX.bed.gz']	['34f1e5ec7aa4ae7f8633c2f466bda2c8']	[{}]	['ENCFF453MOW', 'ENCFF636GUW']	['https://www.encodeproject.org/files/ENCFF453MOW/@@download/ENCFF453MOW.bam', 'https://www.encodeproject.org/files/ENCFF636GUW/@@download/ENCFF636GUW.bam']	['d2e4196a4ccde52a2a085348d2f3b3fd', 'ddab59c2d3440f2c81d24ef1a9220519']	[{}, {}]	['ENCFF801NTK', 'ENCFF028GXY']	['https://www.encodeproject.org/files/ENCFF801NTK/@@download/ENCFF801NTK.bam', 'https://www.encodeproject.org/files/ENCFF028GXY/@@download/ENCFF028GXY.bam']	['50ae8f82962525a49d6595eddb9ac219', '28fdd7b1f79fe063530f0be7950e1919']	[{}, {}]
NNNN	DNase-seq	ENCSR520BAD	['ENCFF274PCT', 'ENCFF590VVD', 'ENCFF226BAM', 'ENCFF776NEC']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF033EQB']	['https://www.encodeproject.org/files/ENCFF033EQB/@@download/ENCFF033EQB.bed.gz']	['4c79b38b9994e7fb83d31ba233f099df']	[{}]	['ENCFF902YME']	['https://www.encodeproject.org/files/ENCFF902YME/@@download/ENCFF902YME.bam']	['8a8ea957467ef817b209e2f5a38e7400']	[{}]	['ENCFF490UZS']	['https://www.encodeproject.org/files/ENCFF490UZS/@@download/ENCFF490UZS.bam']	['8ffa595afc875ad7db5157d6b2e2b95a']	[{}]
NNNN	DNase-seq	ENCSR090IDV	['ENCFF076ZTW', 'ENCFF362AHD', 'ENCFF782ADQ', 'ENCFF990LES']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF891UUN']	['https://www.encodeproject.org/files/ENCFF891UUN/@@download/ENCFF891UUN.bed.gz']	['f60d63e50a0d588cb76a208ceec8e534']	[{}]	['ENCFF253QFB']	['https://www.encodeproject.org/files/ENCFF253QFB/@@download/ENCFF253QFB.bam']	['2fd0accc5268b76220a1c618bce4c1f0']	[{}]	['ENCFF217PGC']	['https://www.encodeproject.org/files/ENCFF217PGC/@@download/ENCFF217PGC.bam']	['48149ef78c984789f6096aba6a772e3c']	[{}]
NNNN	DNase-seq	ENCSR506QJJ	['ENCFF198PSN', 'ENCFF852YWR', 'ENCFF784ZXV', 'ENCFF546IFJ', 'ENCFF060TGU', 'ENCFF108ALD', 'ENCFF897ZAK', 'ENCFF168KYD', 'ENCFF930GXH', 'ENCFF860PAO', 'ENCFF405YXB', 'ENCFF212TNY']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF993DGY']	['https://www.encodeproject.org/files/ENCFF993DGY/@@download/ENCFF993DGY.bed.gz']	['bdecdc846cdbc613b27a4db4a3eb7d42']	[{}]	['ENCFF341VJH', 'ENCFF615UCM']	['https://www.encodeproject.org/files/ENCFF341VJH/@@download/ENCFF341VJH.bam', 'https://www.encodeproject.org/files/ENCFF615UCM/@@download/ENCFF615UCM.bam']	['c557b9d0c846d1d7799e0b2dde79f331', 'b264a413eeedea18c6a41c6c84153a44']	[{}, {}]	['ENCFF477YUQ', 'ENCFF102QDV']	['https://www.encodeproject.org/files/ENCFF477YUQ/@@download/ENCFF477YUQ.bam', 'https://www.encodeproject.org/files/ENCFF102QDV/@@download/ENCFF102QDV.bam']	['88ece348f70293bc0ed32e60b7837ec2', 'b72a6db1130900c12f6357798951a60c']	[{}, {}]
NNNN	DNase-seq	ENCSR702DPD	['ENCFF599IJZ', 'ENCFF562HGS', 'ENCFF787EGW', 'ENCFF734QLA']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF293PAS']	['https://www.encodeproject.org/files/ENCFF293PAS/@@download/ENCFF293PAS.bed.gz']	['d19f6564e6214618057d9dbb3d3a7b74']	[{}]	['ENCFF564JJQ']	['https://www.encodeproject.org/files/ENCFF564JJQ/@@download/ENCFF564JJQ.bam']	['71b4b88d93edbb7d9849ec5deabfcabf']	[{}]	['ENCFF231SIZ']	['https://www.encodeproject.org/files/ENCFF231SIZ/@@download/ENCFF231SIZ.bam']	['71e17c353e6b6473969ce854ae38ddd8']	[{}]
NNNN	DNase-seq	ENCSR622HTS	['ENCFF127LTY', 'ENCFF927QCV', 'ENCFF354PFI', 'ENCFF741YKG']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF961TWL']	['https://www.encodeproject.org/files/ENCFF961TWL/@@download/ENCFF961TWL.bed.gz']	['fe4579aea528f441408c22a671f7b89c']	[{}]	['ENCFF629PRO']	['https://www.encodeproject.org/files/ENCFF629PRO/@@download/ENCFF629PRO.bam']	['6e595abc9db55cb379e5b8d14c87e1a9']	[{}]	['ENCFF369ITQ']	['https://www.encodeproject.org/files/ENCFF369ITQ/@@download/ENCFF369ITQ.bam']	['50453bd55d5ce9bd14481364443860c1']	[{}]
NNNN	DNase-seq	ENCSR752EPH	['ENCFF463BBS', 'ENCFF755MFM', 'ENCFF387LLQ', 'ENCFF044HKE', 'ENCFF152EUT', 'ENCFF961ZVJ', 'ENCFF461IGO']	['single-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF978CPX']	['https://www.encodeproject.org/files/ENCFF978CPX/@@download/ENCFF978CPX.bed.gz']	['01b8c510c03e0323c26e4b8c59449134']	[{}]	['ENCFF766UHF']	['https://www.encodeproject.org/files/ENCFF766UHF/@@download/ENCFF766UHF.bam']	['7536e6108b51d16bfcfb6dfb2944b7e5']	[{}]	['ENCFF481MNH']	['https://www.encodeproject.org/files/ENCFF481MNH/@@download/ENCFF481MNH.bam']	['08fe4b64607b861188cc1b6dd7dfde27']	[{}]
NNNN	DNase-seq	ENCSR935HEI	['ENCFF358ZXP', 'ENCFF922KYL', 'ENCFF069MRB', 'ENCFF990PCI']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF615ZGF']	['https://www.encodeproject.org/files/ENCFF615ZGF/@@download/ENCFF615ZGF.bed.gz']	['6c5b6bc11686aa319b3c6f6efecac2ce']	[{}]	['ENCFF091HFN']	['https://www.encodeproject.org/files/ENCFF091HFN/@@download/ENCFF091HFN.bam']	['8f85a14ae62668522dfbd50fe1888adf']	[{}]	['ENCFF805CDT']	['https://www.encodeproject.org/files/ENCFF805CDT/@@download/ENCFF805CDT.bam']	['1e1246fe7479d172c1c9a31799e13c64']	[{}]
NNNN	DNase-seq	ENCSR474HQW	['ENCFF025QGT', 'ENCFF943SPF']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF576ESS']	['https://www.encodeproject.org/files/ENCFF576ESS/@@download/ENCFF576ESS.bed.gz']	['1e32c5426fbc2e8b670c0cd4cf3943f8']	[{}]	['ENCFF146HPZ']	['https://www.encodeproject.org/files/ENCFF146HPZ/@@download/ENCFF146HPZ.bam']	['6df15b55c5b1859fd7e5defdb1768bbc']	[{}]	['ENCFF916LCH']	['https://www.encodeproject.org/files/ENCFF916LCH/@@download/ENCFF916LCH.bam']	['4150698a78994d8666aba5d24cb1e516']	[{}]
NNNN	DNase-seq	ENCSR909HFI	['ENCFF681HVU', 'ENCFF609THW', 'ENCFF217IKF', 'ENCFF887POG']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF905THS']	['https://www.encodeproject.org/files/ENCFF905THS/@@download/ENCFF905THS.bed.gz']	['6ce7640999dfcaa592ae3f16729fb1a8']	[{}]	['ENCFF241TNZ']	['https://www.encodeproject.org/files/ENCFF241TNZ/@@download/ENCFF241TNZ.bam']	['c61d292831cfe24edb8a0a114f34dcaf']	[{}]	['ENCFF520UZZ']	['https://www.encodeproject.org/files/ENCFF520UZZ/@@download/ENCFF520UZZ.bam']	['0b762016f4f5d1ab8ac6c29b889f7cee']	[{}]
NNNN	DNase-seq	ENCSR493IQY	['ENCFF297WPP', 'ENCFF491RXH']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF922AGQ']	['https://www.encodeproject.org/files/ENCFF922AGQ/@@download/ENCFF922AGQ.bed.gz']	['89f35cda85296829e7371f85dfe0354d']	[{}]	['ENCFF684XGA']	['https://www.encodeproject.org/files/ENCFF684XGA/@@download/ENCFF684XGA.bam']	['973311d6c8364986fb52355cb4ff65f4']	[{}]	['ENCFF968IHM']	['https://www.encodeproject.org/files/ENCFF968IHM/@@download/ENCFF968IHM.bam']	['253c8274f8a38585c392d7ea9c8a9cdb']	[{}]
NNNN	DNase-seq	ENCSR210ESN	['ENCFF766ORE', 'ENCFF101OEJ', 'ENCFF192GDS', 'ENCFF886IKQ', 'ENCFF235HQV', 'ENCFF366UXD']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF879NMM']	['https://www.encodeproject.org/files/ENCFF879NMM/@@download/ENCFF879NMM.bed.gz']	['59ed93a3a69176ccdf59d7541a94a675']	[{}]	['ENCFF441PZM']	['https://www.encodeproject.org/files/ENCFF441PZM/@@download/ENCFF441PZM.bam']	['865c46719944d3b6cc36943f4fd9b4f8']	[{}]	['ENCFF292PMY']	['https://www.encodeproject.org/files/ENCFF292PMY/@@download/ENCFF292PMY.bam']	['e3afc9dbfe7665674b7d9d188b9638ee']	[{}]
NNNN	DNase-seq	ENCSR803JVQ	['ENCFF055TGY', 'ENCFF595IZR']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF151TWM']	['https://www.encodeproject.org/files/ENCFF151TWM/@@download/ENCFF151TWM.bed.gz']	['24fccdb0f10cf74636c9862e47839612']	[{}]	['ENCFF639AEC']	['https://www.encodeproject.org/files/ENCFF639AEC/@@download/ENCFF639AEC.bam']	['1dbf9ff916b8619cd4f30e95e509d3da']	[{}]	['ENCFF055SUH']	['https://www.encodeproject.org/files/ENCFF055SUH/@@download/ENCFF055SUH.bam']	['f41f92ee741634b72495eb7f96ea924f']	[{}]
NNNN	DNase-seq	ENCSR776BTO	['ENCFF542DYU', 'ENCFF393DWL', 'ENCFF545ORA', 'ENCFF952FLC']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF596UGI']	['https://www.encodeproject.org/files/ENCFF596UGI/@@download/ENCFF596UGI.bed.gz']	['60e0a67c611092638d7228a84345c79a']	[{}]	['ENCFF302MKY']	['https://www.encodeproject.org/files/ENCFF302MKY/@@download/ENCFF302MKY.bam']	['ab72f7cd529e0d6624176007021f05f7']	[{}]	['ENCFF634GPK']	['https://www.encodeproject.org/files/ENCFF634GPK/@@download/ENCFF634GPK.bam']	['03b356d5abaa4919c2a4b84de7ed8ccf']	[{}]
NNNN	DNase-seq	ENCSR685PCS	['ENCFF592MLN', 'ENCFF618VTK', 'ENCFF008OLB', 'ENCFF509VPG']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF340FJC']	['https://www.encodeproject.org/files/ENCFF340FJC/@@download/ENCFF340FJC.bed.gz']	['a3b7f064eb403c68b49d06d4da788691']	[{}]	['ENCFF658ZVY']	['https://www.encodeproject.org/files/ENCFF658ZVY/@@download/ENCFF658ZVY.bam']	['51add81ed84f6c30128e943ba3f7ad47']	[{}]	['ENCFF906DOW']	['https://www.encodeproject.org/files/ENCFF906DOW/@@download/ENCFF906DOW.bam']	['0ad76dc7da63322e520895ffeb399be3']	[{}]
NNNN	DNase-seq	ENCSR041PCL	['ENCFF401LOV', 'ENCFF180UOP', 'ENCFF685UQK', 'ENCFF410ROV']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF198ROL']	['https://www.encodeproject.org/files/ENCFF198ROL/@@download/ENCFF198ROL.bed.gz']	['341449755c5e625520f0637eaa2a05a2']	[{}]	['ENCFF885IHN']	['https://www.encodeproject.org/files/ENCFF885IHN/@@download/ENCFF885IHN.bam']	['f524e8139ec6c602743e642926e61d0f']	[{}]	['ENCFF071MVM']	['https://www.encodeproject.org/files/ENCFF071MVM/@@download/ENCFF071MVM.bam']	['c490c6590b5f5924ff8682957762997c']	[{}]
NNNN	DNase-seq	ENCSR789VGQ	['ENCFF380PLM', 'ENCFF445YBV', 'ENCFF743FLK', 'ENCFF675XEC', 'ENCFF315JOZ', 'ENCFF647AKG', 'ENCFF079YWC']	['single-ended', 'paired-ended', 'paired-ended', 'single-ended', 'single-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF916CRB']	['https://www.encodeproject.org/files/ENCFF916CRB/@@download/ENCFF916CRB.bed.gz']	['3073903aafabf8e6c79037df95e24a17']	[{}]	['ENCFF416UGH']	['https://www.encodeproject.org/files/ENCFF416UGH/@@download/ENCFF416UGH.bam']	['f1f5f3fe9262da16fe3baca5b096bb4b']	[{}]	['ENCFF861EZG']	['https://www.encodeproject.org/files/ENCFF861EZG/@@download/ENCFF861EZG.bam']	['a5345689a44eaf7b9548b2c3b4975f28']	[{}]
NNNN	DNase-seq	ENCSR385SZQ	['ENCFF979ZGA', 'ENCFF890PZG', 'ENCFF289NQF', 'ENCFF756AHD', 'ENCFF398ZYI', 'ENCFF499XYU']	['single-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'single-ended']	GRCh38	['ENCFF058FXW']	['https://www.encodeproject.org/files/ENCFF058FXW/@@download/ENCFF058FXW.bed.gz']	['9a672cc3cf0d6d27362b1ab1b50aefa4']	[{}]	['ENCFF101JIC']	['https://www.encodeproject.org/files/ENCFF101JIC/@@download/ENCFF101JIC.bam']	['3cc542cee732a61f34fea4e15a66d79d']	[{}]	['ENCFF195CHQ']	['https://www.encodeproject.org/files/ENCFF195CHQ/@@download/ENCFF195CHQ.bam']	['f0c816af9a64b5a7c2bd568ed424f82d']	[{}]
NNNN	DNase-seq	ENCSR946BPA	['ENCFF044NCO', 'ENCFF433BQA']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF362WLS']	['https://www.encodeproject.org/files/ENCFF362WLS/@@download/ENCFF362WLS.bed.gz']	['4fe1f5c0acf30080f9a2f1902e6049ee']	[{}]	['ENCFF866CAU']	['https://www.encodeproject.org/files/ENCFF866CAU/@@download/ENCFF866CAU.bam']	['b3d078b186458445e808f73972e8e315']	[{}]	['ENCFF155GFU']	['https://www.encodeproject.org/files/ENCFF155GFU/@@download/ENCFF155GFU.bam']	['9c49d541a972afd75c6a69225e04798c']	[{}]
NNNN	DNase-seq	ENCSR169KNO	['ENCFF326CXZ', 'ENCFF451GAM', 'ENCFF357NDV', 'ENCFF007RTH']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF971MIV']	['https://www.encodeproject.org/files/ENCFF971MIV/@@download/ENCFF971MIV.bed.gz']	['8c665bebd407dd17d443e717d364fd03']	[{}]	['ENCFF156CDQ']	['https://www.encodeproject.org/files/ENCFF156CDQ/@@download/ENCFF156CDQ.bam']	['fca33d651baa6629005e684298009fcb']	[{}]	['ENCFF008WMZ']	['https://www.encodeproject.org/files/ENCFF008WMZ/@@download/ENCFF008WMZ.bam']	['51e69f9c11d95875224c8e8091ac5cb6']	[{}]
NNNN	DNase-seq	ENCSR335EYA	['ENCFF234FGJ', 'ENCFF868ETA']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF768VSF']	['https://www.encodeproject.org/files/ENCFF768VSF/@@download/ENCFF768VSF.bed.gz']	['a7dacab3372d7b8cf0db5b0422e376d4']	[{}]	['ENCFF014DOR']	['https://www.encodeproject.org/files/ENCFF014DOR/@@download/ENCFF014DOR.bam']	['79aa14867d7d26759f6508867a3d494f']	[{}]	['ENCFF846AOP']	['https://www.encodeproject.org/files/ENCFF846AOP/@@download/ENCFF846AOP.bam']	['b3425863974a2b9190cadc448fbd5235']	[{}]
NNNN	DNase-seq	ENCSR410IYF	['ENCFF038QOH', 'ENCFF282XPO']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF776FXT']	['https://www.encodeproject.org/files/ENCFF776FXT/@@download/ENCFF776FXT.bed.gz']	['ef4bc199a60ba704577870b3ae316694']	[{}]	['ENCFF028LEA']	['https://www.encodeproject.org/files/ENCFF028LEA/@@download/ENCFF028LEA.bam']	['835792f970de03890534eb5978917d6e']	[{}]	['ENCFF907FEO']	['https://www.encodeproject.org/files/ENCFF907FEO/@@download/ENCFF907FEO.bam']	['85dfd7edff435aa42d11c8bbb9236a3d']	[{}]
NNNN	DNase-seq	ENCSR401UZL	['ENCFF342FCT', 'ENCFF458RFK', 'ENCFF156HRP', 'ENCFF931ITF', 'ENCFF434CNL', 'ENCFF189WPS']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF864LVN']	['https://www.encodeproject.org/files/ENCFF864LVN/@@download/ENCFF864LVN.bed.gz']	['ea14f8b75dc751fe238618438577353e']	[{}]	['ENCFF357AKD']	['https://www.encodeproject.org/files/ENCFF357AKD/@@download/ENCFF357AKD.bam']	['aca0ff4099b9af00c172fbbc7e3fe25e']	[{}]	['ENCFF301WKE']	['https://www.encodeproject.org/files/ENCFF301WKE/@@download/ENCFF301WKE.bam']	['6d31e039191073003213c48591e2f8da']	[{}]
NNNN	DNase-seq	ENCSR788SKJ	['ENCFF978QDQ', 'ENCFF703NQV']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF763HSO']	['https://www.encodeproject.org/files/ENCFF763HSO/@@download/ENCFF763HSO.bed.gz']	['10d327540b1903137e937c6348fb4402']	[{}]	['ENCFF278TQW']	['https://www.encodeproject.org/files/ENCFF278TQW/@@download/ENCFF278TQW.bam']	['81ac6485818f721fac197e24848c1def']	[{}]	['ENCFF346ZFK']	['https://www.encodeproject.org/files/ENCFF346ZFK/@@download/ENCFF346ZFK.bam']	['e23a9c5d78780f284abf391f4b5e1657']	[{}]
NNNN	DNase-seq	ENCSR177GYC	['ENCFF827EBJ', 'ENCFF507HFZ']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF362RQW']	['https://www.encodeproject.org/files/ENCFF362RQW/@@download/ENCFF362RQW.bed.gz']	['ca49a54059db2933c42b02c026e4d9cf']	[{}]	['ENCFF917PAY']	['https://www.encodeproject.org/files/ENCFF917PAY/@@download/ENCFF917PAY.bam']	['d55ff22816c22ed6494daa5c7380cac7']	[{}]	['ENCFF522RVG']	['https://www.encodeproject.org/files/ENCFF522RVG/@@download/ENCFF522RVG.bam']	['5ca640f61a0c7bca9530ab6eed2e9f69']	[{}]
NNNN	DNase-seq	ENCSR354SDH	['ENCFF248TPL', 'ENCFF300BCN', 'ENCFF040VCC', 'ENCFF135GYR']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF870FOG']	['https://www.encodeproject.org/files/ENCFF870FOG/@@download/ENCFF870FOG.bed.gz']	['167641fe753cdcf0071a27ec24882de0']	[{}]	['ENCFF582EHU']	['https://www.encodeproject.org/files/ENCFF582EHU/@@download/ENCFF582EHU.bam']	['216887c192b8025235728c47d0898215']	[{}]	['ENCFF485IKK']	['https://www.encodeproject.org/files/ENCFF485IKK/@@download/ENCFF485IKK.bam']	['0dea5bba4751e8a351e8aa813058f072']	[{}]
NNNN	DNase-seq	ENCSR140KPO	['ENCFF259LYD', 'ENCFF652SXU']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF594KUR']	['https://www.encodeproject.org/files/ENCFF594KUR/@@download/ENCFF594KUR.bed.gz']	['bd484d68f43c100a15c54dcbfd7a8169']	[{}]	['ENCFF664QRT']	['https://www.encodeproject.org/files/ENCFF664QRT/@@download/ENCFF664QRT.bam']	['d175a3eb6c7731ef188144e94bc9ea5f']	[{}]	['ENCFF569KWY']	['https://www.encodeproject.org/files/ENCFF569KWY/@@download/ENCFF569KWY.bam']	['40e16791d4dd61fb54c7051aacf6ad46']	[{}]
